targetDate,timestamp,blockNumber,reserve,symbol,liquidityIndex,currentLiquidityRate,variableBorrowIndex,currentVariableBorrowRate,currentStableBorrowRate,totalAToken,totalStableDebt,totalVariableDebt,price
2023-02-25T00:00:00Z,1677283200,16701598,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.000912890519613208078875966,0.015839375739752098209666279,1.001240547186590016730486806,0.027967684826521825827782371,0.077967684826521825827782371,3215029.531241,0.0,2023140.404579,1.000015
2023-02-26T00:00:00Z,1677369600,16708710,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.000963745887009697982891296,0.01940593382656548377546528,1.001324553541941087356881281,0.030956707186495049775987061,0.080956707186495049775987061,3556028.091953,0.0,2476887.544548,1.00009649
2023-02-27T00:00:00Z,1677456000,16715829,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001022362884990804856015626,0.023149698323314059725732684,1.001413998549990155003331552,0.033811166482821756813261507,0.083811166482821756813261507,3657750.812937,0.0,2782679.246539,1.0
2023-02-28T00:00:00Z,1677542400,16722962,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001087352817934564677061669,0.022200341759288954451743468,1.001507409464251456163359034,0.033110620249373462513551843,0.083110620249373462513551843,3816032.86356,0.0,2842963.424968,1.0
2023-03-01T00:00:00Z,1677628800,16730071,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001155753073667417332528092,0.021862139011256642837554371,1.001605225513045038650892383,0.032857446690590846934282888,0.082857446690590846934282888,4166083.267047,0.0,3080033.964536,1.0001
2023-03-02T00:00:00Z,1677715200,16737189,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001252746090630031852863431,0.030040747800783962265767663,1.0017294442243902219001528,0.038516148802252188625896896,0.088516148802252188625896896,4447085.375123,0.0,3854036.216836,1.00010966
2023-03-03T00:00:00Z,1677801600,16744288,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001365965158899318750360616,0.028823170688094313679231262,1.001871734091520444764353311,0.037727529123082689993044097,0.087727529123082689993044097,4838976.933073,0.0,4107660.622478,1.00000359
2023-03-04T00:00:00Z,1677888000,16751387,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001435801488409101085737565,0.031822018268180708131363229,1.001966593540701742129939894,0.039641615661522140318622792,0.089641615661522140318622792,4927015.347316,0.0,4394625.209505,1.00006
2023-03-05T00:00:00Z,1677974400,16758495,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001520087405310779832008021,0.032169589033156965949656246,1.00207130066011541827995367,0.039857517241415410489362716,0.089857517241415410489362716,5021745.695171,0.0,4503561.564593,1.00004
2023-03-06T00:00:00Z,1678060800,16765615,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001591033791966050908133822,0.015194625977997467477678718,1.002172538855893213074716542,0.027392551910109125233017687,0.077392551910109125233017687,7351071.686647,0.0,4530792.411034,1.0001
2023-03-07T00:00:00Z,1678147200,16772727,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001642599317301514490840915,0.022517460282206341548440428,1.002257734535021509878661534,0.033346264367533718773956927,0.083346264367533718773956927,7065889.202407,0.0,5301603.070378,0.99997
2023-03-08T00:00:00Z,1678233600,16779843,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001691796711181248174424953,0.026170169005514660337816933,1.002329353078979875209671089,0.03594932579289473865757186,0.08594932579289473865757186,7559151.596252,0.0,6114505.18324,0.99990205
2023-03-09T00:00:00Z,1678320000,16786948,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001764268037837526873027673,0.024407131826293158952572116,1.002429859117662420588545511,0.034717293393317498964537486,0.084717293393317498964537486,7808806.256865,0.0,6100014.31706,0.9999
2023-03-10T00:00:00Z,1678406400,16794061,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001850189945763389051520495,0.024116795401780016722585346,1.002547881384106130124169295,0.034510184863995749387252413,0.084510184863995749387252413,8517878.668248,0.0,6613957.493779,0.9999
2023-03-11T00:00:00Z,1678492800,16801143,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.001908785572368622967026922,0.016364109503291838546885551,1.002638246398328999159565396,0.028427173144758275473349194,0.078427173144758275473349194,16515806.777728,0.0,10563738.486343,1.003
2023-03-12T00:00:00Z,1678579200,16808257,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.003334828076792084464887487,0.682317994923553708025130477,1.004250076655768906990558479,0.758309183483409156759765196,0.808309183483409156759765196,28514644.89989,0.0,28511277.19943,1.009
2023-03-13T00:00:00Z,1678665600,16815366,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.004482696902309004240867965,0.365836691332820586978662683,1.005567552378678581478324354,0.426243756341937803199413591,0.476243756341937803199413591,42981605.100081,0.0,40996654.136118,1.007
2023-03-14T00:00:00Z,1678752000,16822491,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005014715699795443010956401,0.031452906357525999970082255,1.006196251645659898590080271,0.039411038346908989587821342,0.089411038346908989587821342,36144068.510248,0.0,32059826.0078,1.005
2023-03-15T00:00:00Z,1678838400,16829609,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005300904528966376522051442,0.025926990616291060405732701,1.006539732151239453247808139,0.035781911849694555204066866,0.085781911849694555204066866,30994596.39882,0.0,24962676.788953,1.00323383
2023-03-16T00:00:00Z,1678924800,16836710,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005390603048213010244785111,0.024864103567679248442330567,1.006655590117554083620262546,0.035040790035402285022292923,0.085040790035402285022292923,32285352.180774,0.0,25463587.258239,1.003
2023-03-17T00:00:00Z,1679011200,16843829,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005464765330480199276626813,0.02335501125686137132777463,1.006759191168116842748292039,0.03396076985622855459707657,0.08396076985622855459707657,33311471.785298,0.0,25453890.991781,1.00239
2023-03-18T00:00:00Z,1679097600,16850945,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.00555874474024725246624735,0.027156323188165106816685284,1.006881178269839684831189689,0.036620390453221891172848372,0.086620390453221891172848372,33377206.820453,0.0,27501728.351143,1.00166972
2023-03-19T00:00:00Z,1679184000,16858066,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005629114039929896240330923,0.025142223215255160120400132,1.006979235252945640117112036,0.035236220993306641901307457,0.085236220993306641901307457,35555616.498972,0.0,28189513.294816,1.00278919
2023-03-20T00:00:00Z,1679270400,16865180,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005693691574806446396336353,0.023791927056395781951787867,1.007070580557489672785909494,0.034276959872392692431486648,0.084276959872392692431486648,36742291.223223,0.0,28337531.304783,1.00258
2023-03-21T00:00:00Z,1679356800,16872312,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005754597814497815755795428,0.02634500574993487942882346,1.007159946150721052834127781,0.036069210391529076382616948,0.086069210391529076382616948,39416626.704978,0.0,31989847.442295,1.00242
2023-03-22T00:00:00Z,1679443200,16879427,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005830870284759259927455242,0.02391189762874489825460699,1.007266503899282027609966552,0.034363271829123273950151711,0.084363271829123273950151711,39099096.263153,0.0,30231524.009075,1.00185812
2023-03-23T00:00:00Z,1679529600,16886552,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005895666736028150757727564,0.022055135968650549396456475,1.007360296177643020932273983,0.033002159277392706703113654,0.083002159277392706703113654,39601656.71164,0.0,29407456.564635,1.00212494
2023-03-24T00:00:00Z,1679616000,16893656,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.005957121319574423315089682,0.024917734061536745264544383,1.007450366786918121976976996,0.03507856020071093226793181,0.08507856020071093226793181,34912241.660464,0.0,27555132.479656,1.00248
2023-03-25T00:00:00Z,1679702400,16900777,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006027389073361285381015101,0.024671770743202959998757425,1.007546489904565384911296035,0.034905000344464398143087878,0.084905000344464398143087878,36028404.651299,0.0,28295630.565699,1.00133
2023-03-26T00:00:00Z,1679788800,16907899,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006079373482181737303633796,0.014296445673786937438416634,1.007632618902600224960765777,0.026570610027322411726879868,0.076570610027322411726879868,45466942.044919,0.0,27182224.42071,1.001008
2023-03-27T00:00:00Z,1679875200,16915021,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006124807881336695132132733,0.024123208361997908386865983,1.00771200987594432604921788,0.034514772905824506542961613,0.084514772905824506542961613,45699103.89349,0.0,35489695.081558,1.0009898
2023-03-28T00:00:00Z,1679961600,16922136,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006183853196437033674818808,0.020457332352658779571896524,1.007797757387343822708653456,0.031784251362887233987637177,0.081784251362887233987637177,50543043.052018,0.0,36146484.097926,1.00058
2023-03-29T00:00:00Z,1680048000,16929247,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006238145056439183134653167,0.022231024858622300650451187,1.007879401960085078279984099,0.033133493448172856564032171,0.083133493448172856564032171,48329361.572728,0.0,36030912.97164,1.000271
2023-03-30T00:00:00Z,1680134400,16936360,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006303674182471576879998056,0.021940450222737747206645168,1.007981900585489203356072218,0.032916242545969215411168344,0.082916242545969215411168344,51578665.075497,0.0,38201225.859362,1.00016843
2023-03-31T00:00:00Z,1680220800,16943478,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006370905434705245866773515,0.022765957570269566597337681,1.008077769514619656124345584,0.033529760188300137453224849,0.083529760188300137453224849,53960558.467041,0.0,40708927.458166,1.00032221
2023-04-01T00:00:00Z,1680307200,16950602,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006430138617714448397727683,0.019723205911731973555457212,1.008167910793053759498097084,0.031208740396282682964636466,0.081208740396282682964636466,58558360.578369,0.0,41119759.047144,1.000334
2023-04-02T00:00:00Z,1680393600,16957716,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006474231678680470043918603,0.014624401914431130437973964,1.008238617162483099348408016,0.026873642982156354886294362,0.076873642982156354886294362,58212197.282563,0.0,35199018.254529,1.00054
2023-04-03T00:00:00Z,1680480000,16964815,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006524139360589503900783667,0.020404588876608489490394985,1.008327007466440681569554883,0.031743251544193611456878847,0.081743251544193611456878847,53269941.474859,0.0,38047352.802009,1.0005698
2023-04-04T00:00:00Z,1680566400,16971893,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006578371378328481133546198,0.015921056298237851301323461,1.00841391048310541589236177,0.028039704035209004210708626,0.078039704035209004210708626,64028698.931639,0.0,40396112.531372,1.00041
2023-04-05T00:00:00Z,1680652800,16978914,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006626727111384611925654194,0.017753649529752774897007694,1.008495023073467039715973104,0.029609515929309588537713733,0.079609515929309588537713733,59877873.459125,0.0,39892582.747655,1.0006
2023-04-06T00:00:00Z,1680739200,16985956,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006682238095250855251368732,0.022267686387512411594730762,1.008581829506352668455010507,0.033160802673506415022747674,0.083160802673506415022747674,55618305.038958,0.0,41499319.812451,1.0003
2023-04-07T00:00:00Z,1680825600,16992951,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006744383698252406948599574,0.027714720511779683213217447,1.008665770622429648665256113,0.036994974975274938332815453,0.086994974975274938332815453,49711644.512131,0.0,41379513.797725,1.00039
2023-04-08T00:00:00Z,1680912000,17000009,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006834610894078195635881133,0.027786654058738994700919125,1.008786357447481081678051566,0.037042954085023180569743713,0.087042954085023180569743713,49600010.710054,0.0,41340360.53008,1.0006985
2023-04-09T00:00:00Z,1680998400,17007071,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.006901174973571351633699553,0.022876433794661075852525692,1.00887731618987264830607973,0.033611016561601505053990998,0.083611016561601505053990998,54995154.565664,0.0,41590737.954598,1.0006868
2023-04-10T00:00:00Z,1681084800,17014116,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.00696959037377411605930606,0.022476324470109684071776441,1.008978308343715664676657368,0.033315791287934599595743764,0.083315791287934599595743764,55267156.113941,0.0,41429518.322558,1.00064
2023-04-11T00:00:00Z,1681171200,17021180,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007030948862993923613656497,0.023852808070959527060017459,1.009067494155801501902685062,0.034320787402806169013480104,0.084320787402806169013480104,54794922.706143,0.0,42314954.494481,1.00046
2023-04-12T00:00:00Z,1681257600,17028241,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007101957429804591138533036,0.024930094633113600612418072,1.009166618579494427265311511,0.035087259573116976602081178,0.085087259573116976602081178,56408440.458781,0.0,44534097.615845,1.00070575
2023-04-13T00:00:00Z,1681344000,17035257,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007163007455841197513232733,0.025512408551073693559212983,1.009252353454743714185527562,0.035494676040408028089713429,0.085494676040408028089713429,56086314.926147,0.0,44794395.753816,1.00087
2023-04-14T00:00:00Z,1681430400,17041765,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007244516998038963368443976,0.027595053690475147311229456,1.009365816077960058963071324,0.036915019988674051989738763,0.086915019988674051989738763,60960606.008187,0.0,50633156.527662,1.00122
2023-04-15T00:00:00Z,1681516800,17048771,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007320784241411568358457136,0.026636034264222550537233375,1.009468179040603351505072799,0.036267888231212620338803597,0.086267888231212620338803597,61747558.900088,0.0,50388125.075046,1.001
2023-04-16T00:00:00Z,1681603200,17055791,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007391108938598059874953387,0.024057914139448383034180234,1.009565716304767946230606176,0.034468030734128241442586816,0.084468030734128241442586816,65342941.489196,0.0,50676250.816682,1.001
2023-04-17T00:00:00Z,1681689600,17062833,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007455497267990569397675189,0.01946009438544111513734199,1.009659605201956261720198675,0.030999876053468753165691313,0.080999876053468753165691313,65396507.481447,0.0,45614916.590917,1.001
2023-04-18T00:00:00Z,1681776000,17069898,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007514079041739266593154402,0.023521963157845204599297271,1.009748638216558107337400472,0.034081936968838953274072067,0.084081936968838953274072067,60268549.718508,0.0,46218014.360494,1.0005612
2023-04-19T00:00:00Z,1681862400,17076966,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007567169240335865940921754,0.023222021607161465952828389,1.009825418188925250266878509,0.033863940986233199175220676,0.083863940986233199175220676,60900730.578854,0.0,46404601.474961,1.00045
2023-04-20T00:00:00Z,1681948800,17084047,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007644614357770592453193156,0.024343963732816563814783105,1.009937490473224326450146268,0.034672338377071588845733036,0.084672338377071588845733036,60655649.036473,0.0,47321322.555394,1.00080345
2023-04-21T00:00:00Z,1682035200,17091074,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.00770694899378447522179036,0.024426403366840899633280742,1.01002635523270193753100964,0.034730996841040858689988894,0.084730996841040858689988894,60437921.142237,0.0,47229190.193069,1.00017
2023-04-22T00:00:00Z,1682121600,17098172,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007774707177422930955647987,0.018571387249754551743998959,1.010127128886463767280718002,0.03028375048103777455370783,0.08028375048103777455370783,61134068.068333,0.0,41656111.09952,0.9999
2023-04-23T00:00:00Z,1682208000,17105309,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007826030636768348978144723,0.021042488808169483305768719,1.010208377387719054032314276,0.032235620822099073135480149,0.082235620822099073135480149,60842497.873119,0.0,44129817.310378,1.0001866
2023-04-24T00:00:00Z,1682294400,17112440,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007888462670252107315038371,0.021198006083684085604202831,1.010303512101229744047396809,0.032354522330636540373474088,0.082354522330636540373474088,63420137.82926,0.0,46169281.422565,1.00046175
2023-04-25T00:00:00Z,1682380800,17119571,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007941760198165547845384794,0.02006081527140828260795332,1.010387896950526855419743824,0.031474712774973430793582743,0.081474712774973430793582743,63870173.658671,0.0,45232817.534101,1.00014312
2023-04-26T00:00:00Z,1682467200,17126694,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.007996452099175344074103059,0.02090595347017295138662613,1.010473506070782097416008117,0.032130869330896699116263277,0.082130869330896699116263277,65122951.608135,0.0,47081793.015547,1.00008695
2023-04-27T00:00:00Z,1682553600,17133819,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008055579215762007075086641,0.025310859855291619233297145,1.010562285769588110291298435,0.035354193601319577191207413,0.085354193601319577191207413,62124076.708586,0.0,49419819.831853,1.000007
2023-04-28T00:00:00Z,1682640000,17140929,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008123157406401530072349042,0.022328868308526908212630583,1.010660008997917157335424471,0.033206327158902184887179543,0.083206327158902184887179543,66713006.968135,0.0,49844178.979295,1.0002
2023-04-29T00:00:00Z,1682726400,17148050,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008172420096408503208827354,0.017559895004057172850972877,1.010736214249245391820706142,0.029447500892984612039785324,0.079447500892984612039785324,74042051.873692,0.0,49058489.977673,1.0005
2023-04-30T00:00:00Z,1682812800,17155163,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008227527155880639610754616,0.020084025722106894377622991,1.010826732772101612940103976,0.03149291570120657192839549,0.08149291570120657192839549,72573223.298104,0.0,51425440.827281,1.0009412
2023-05-01T00:00:00Z,1682899200,17162286,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008292697200337042875945445,0.021829527019514639790395213,1.010924718237204211802301704,0.032832930638263457472854438,0.082832930638263457472854438,67037596.461289,0.0,49524429.097447,1.00040591
2023-05-02T00:00:00Z,1682985600,17169395,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008346082064714652526794831,0.021675851528209288871221351,1.011005121844489585259270352,0.032717157901415240778506338,0.082717157901415240778506338,68239122.230882,0.0,50234757.582958,1.0002752
2023-05-03T00:00:00Z,1683072000,17176506,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008413058298532874099272904,0.021141431815910497746582933,1.011106482307806848538368997,0.032311318825490452516455431,0.082311318825490452516455431,69583620.054416,0.0,50589268.041469,1.00021424
2023-05-04T00:00:00Z,1683158400,17183606,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008467840660764333338549943,0.021782599987642740925576653,1.011190309292336080264171987,0.032797621102864288907043371,0.082797621102864288907043371,68616131.313391,0.0,50637115.3051,1.00050496
2023-05-05T00:00:00Z,1683244800,17190729,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008528501169124217430345589,0.023605459974637717005325595,1.011280757733015622631487451,0.03414237436299068098109864,0.08414237436299068098109864,68251071.492739,0.0,52430858.454544,1.0005
2023-05-06T00:00:00Z,1683331200,17197858,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008598020519233590433229092,0.024786804157934574855813907,1.011380256963340910658625369,0.034986278903349266706055166,0.084986278903349266706055166,67949287.301104,0.0,53489589.333992,1.001
2023-05-07T00:00:00Z,1683417600,17204967,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008670563556973607115864041,0.026572468666719696021716782,1.011482517906315692383801604,0.036224586607713525088057032,0.086224586607713525088057032,67543741.870296,0.0,55052626.116142,1.001696
2023-05-08T00:00:00Z,1683504000,17212079,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008736133245994602241593546,0.027313544902495398099392183,1.0115718260175462553444804,0.036726244461175103492593798,0.086726244461175103492593798,67378713.657093,0.0,55679222.006383,1.002
2023-05-09T00:00:00Z,1683590400,17219194,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008824138435217946771178661,0.02827636783108900892168996,1.011689497639947452801414643,0.037367952091472290660253217,0.087367952091472290660253217,64793540.395804,0.0,54478900.010165,1.000994
2023-05-10T00:00:00Z,1683676800,17226306,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008890326257528077792453321,0.025142265745470025422579382,1.011778783850196293895095427,0.035236250795830533736652999,0.085236250795830533736652999,68149567.775377,0.0,54032356.438245,1.00114986
2023-05-11T00:00:00Z,1683763200,17233413,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.008957568888235813176197823,0.024913788221597031100284242,1.011869052952842236301717703,0.035075782663564070252417847,0.085075782663564070252417847,68433719.140428,0.0,54011118.279706,1.00074527
2023-05-12T00:00:00Z,1683849600,17240455,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009041891751800858905975497,0.024887394557535375875345305,1.011987949242583797118849538,0.035057198100300632346447903,0.085057198100300632346447903,67863880.883423,0.0,53530175.064071,1.0006
2023-05-13T00:00:00Z,1683936000,17247372,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009097030986724475196518407,0.026150266633343646260339232,1.012065988411240237397523904,0.035935653490232463079505836,0.085935653490232463079505836,66658883.201538,0.0,53897833.865182,1.000612
2023-05-14T00:00:00Z,1684022400,17254452,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009171974429679590591128923,0.026082827233304165578482719,1.012169264035267758016589104,0.035889286020027846207433318,0.085889286020027846207433318,66673654.961664,0.0,53840610.87045,1.0005
2023-05-15T00:00:00Z,1684108800,17261504,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009258102519122088945911566,0.026881137805230100248464948,1.01228733521064611287153352,0.036434373815395880226496213,0.086434373815395880226496213,65228025.087349,0.0,53473507.007397,1.00044464
2023-05-16T00:00:00Z,1684195200,17268587,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009330032003957589620611106,0.026729403974203827006586841,1.012385917420309643747877911,0.036331399183452176561546698,0.086331399183452176561546698,67132874.644464,0.0,54879960.919105,1.0004
2023-05-17T00:00:00Z,1684281600,17275671,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009402712054371226875193607,0.027427227199176386899866656,1.012484235720907411235657985,0.036802594647644531544948367,0.086802594647644531544948367,66482442.929397,0.0,55053610.465177,1.00002448
2023-05-18T00:00:00Z,1684368000,17282744,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009505409577598629345716584,0.023935134564238213667602303,1.012619115468641547316107687,0.034379964423913260001979272,0.084379964423913260001979272,70266446.83159,0.0,54357220.585993,1.00003
2023-05-19T00:00:00Z,1684454400,17289856,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009578412145432613145083341,0.029034066264015853386490327,1.012718651202468619181189166,0.037865301399498419380826986,0.087865301399498419380826986,64329698.378326,0.0,54810324.072143,1.000017
2023-05-20T00:00:00Z,1684540800,17296940,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009646091401089530500558806,0.021605722608904114225864668,1.01281203253806521944106592,0.032664189330783034277496796,0.082664189330783034277496796,74478925.318238,0.0,54741280.558887,1.00006547
2023-05-21T00:00:00Z,1684627200,17304050,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009710810027626077596743117,0.022310613252686661540573812,1.01291039478574399625109451,0.033192750400426601632134251,0.083192750400426601632134251,75085387.029466,0.0,56080263.641687,1.00027244
2023-05-22T00:00:00Z,1684713600,17311145,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009776975975142884127245026,0.022641667863062058025877822,1.01300619642303936679994407,0.033438107825743183891683662,0.083438107825743183891683662,73366860.534095,0.0,55202245.375596,1.0004002
2023-05-23T00:00:00Z,1684800000,17318255,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.009844278845183417740771422,0.026586060392777091140552445,1.013103254376690699323428417,0.038431801351930966197585494,0.088431801351930966197585494,73371750.069134,0.0,56400820.504754,1.00013
